date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id
2018-01-01,24.0,34.0,28.1,80.0,21.3,8.0,6.0,240.0,5.0,W,96733
2018-01-02,24.0,34.0,29.7,75.0,,6.9,5.0,250.0,6.0,W,96733
2018-01-03,26.0,34.8,28.3,78.0,,4.3,5.0,280.0,7.0,W,96733
2018-01-04,26.0,33.8,29.0,76.0,,4.8,5.0,230.0,6.0,W,96733
2018-01-05,26.0,30.8,27.8,72.0,0.3,1.8,7.0,250.0,10.0,W,96733
2018-01-06,25.0,33.6,28.3,74.0,,2.1,6.0,230.0,7.0,W,96733
2018-01-07,26.0,30.6,27.9,78.0,,0.0,3.0,260.0,4.0,W,96733
2018-01-08,23.0,34.2,28.7,77.0,,2.5,4.0,260.0,5.0,SW,96733
2018-01-09,24.0,34.0,28.3,80.0,,4.3,4.0,190.0,4.0,S,96733
2018-01-10,25.0,34.2,30.0,70.0,,5.1,4.0,220.0,4.0,W,96733
2018-01-11,24.0,33.0,27.1,77.0,0.3,0.7,6.0,260.0,6.0,W,96733
2018-01-12,25.0,32.4,27.9,68.0,0.2,1.1,7.0,260.0,6.0,W,96733
2018-01-13,25.0,33.0,27.9,81.0,1.5,3.8,4.0,260.0,6.0,W,96733
2018-01-14,26.0,31.6,25.6,87.0,12.2,3.4,4.0,270.0,5.0,W,96733
2018-01-15,23.0,31.0,24.4,93.0,9.7,1.7,5.0,230.0,5.0,W,96733
2018-01-16,23.0,30.6,26.6,76.0,19.3,2.1,6.0,260.0,9.0,W,96733
2018-01-17,24.0,29.8,25.9,87.0,,0.0,3.0,220.0,3.0,SW,96733
2018-01-18,24.0,29.0,25.1,92.0,2.3,0.0,2.0,220.0,2.0,W,96733
2018-01-19,24.0,29.2,26.1,84.0,6.0,0.0,5.0,250.0,7.0,W,96733
2018-01-20,24.0,31.4,26.5,84.0,1.3,2.0,9.0,230.0,7.0,SW,96733
2018-01-21,24.0,31.6,27.0,82.0,6.2,0.7,4.0,250.0,5.0,W,96733
2018-01-22,24.0,30.4,25.6,89.0,4.5,0.0,6.0,260.0,10.0,W,96733
2018-01-23,24.0,32.2,26.7,84.0,1.5,3.6,4.0,260.0,7.0,W,96733
2018-01-24,24.0,34.0,27.1,84.0,7.8,4.4,4.0,260.0,5.0,W,96733
2018-01-25,25.0,29.6,25.8,85.0,26.0,0.1,5.0,230.0,6.0,SW,96733
2018-01-26,23.0,31.2,26.9,83.0,,1.6,6.0,260.0,7.0,W,96733
2018-01-27,23.0,32.2,28.0,76.0,4.2,1.9,5.0,260.0,6.0,W,96733
2018-01-28,24.0,28.8,25.2,90.0,1.3,0.8,5.0,260.0,6.0,W,96733
2018-01-29,23.0,31.2,25.8,86.0,7.6,3.4,4.0,240.0,7.0,SW,96733
2018-01-30,24.0,31.3,26.0,90.0,10.7,5.9,4.0,260.0,6.0,W,96733
2018-01-31,24.0,31.4,26.9,84.0,4.4,1.8,3.0,250.0,5.0,W,96733
2018-02-01,25.0,32.8,27.4,86.0,3.0,1.8,4.0,290.0,1.0,W,96733
2018-02-02,25.0,33.0,27.6,83.0,20.6,3.3,4.0,280.0,2.0,W,96733
2018-02-03,24.0,32.0,27.1,86.0,,6.3,5.0,270.0,2.0,W,96733
2018-02-04,24.0,31.6,27.4,85.0,1.3,4.4,4.0,260.0,2.0,W,96733
2018-02-05,24.0,29.0,25.0,92.0,19.1,4.8,4.0,250.0,2.0,W,96733
2018-02-06,24.0,29.6,24.9,92.0,16.9,0.5,3.0,230.0,2.0,W,96733
2018-02-07,24.0,29.6,25.4,91.0,11.3,2.9,4.0,250.0,1.0,W,96733
2018-02-08,24.0,30.0,25.6,93.0,1.7,1.2,4.0,250.0,2.0,N,96733
2018-02-09,23.0,30.4,25.9,91.0,38.3,1.4,4.0,260.0,2.0,W,96733
2018-02-10,24.0,31.8,27.0,86.0,7.7,5.4,5.0,280.0,3.0,W,96733
2018-02-11,24.0,31.7,26.2,89.0,0.4,9.8,5.0,280.0,3.0,W,96733
2018-02-12,24.0,30.8,26.8,84.0,,0.8,5.0,270.0,3.0,W,96733
2018-02-13,25.0,30.2,26.8,87.0,1.7,4.9,4.0,220.0,1.0,W,96733
2018-02-14,25.0,29.0,26.1,87.0,0.5,0.7,3.0,270.0,1.0,W,96733
2018-02-15,24.0,27.2,25.4,92.0,1.4,0.6,4.0,240.0,2.0,SW,96733
2018-02-16,23.0,32.7,26.9,81.0,24.7,0.0,4.0,270.0,2.0,W,96733
2018-02-17,23.0,30.8,27.6,76.0,,5.1,4.0,270.0,2.0,W,96733
2018-02-18,24.0,32.0,26.9,83.0,2.0,1.6,3.0,240.0,2.0,SW,96733
2018-02-19,,,25.7,93.0,0.4,6.0,5.0,280.0,2.0,W,96733
2018-02-20,24.0,32.6,27.0,86.0,15.7,3.5,5.0,270.0,3.0,W,96733
2018-02-21,25.0,33.8,26.9,87.0,,6.9,4.0,260.0,2.0,SW,96733
2018-02-22,25.0,29.6,26.8,89.0,16.8,6.5,3.0,230.0,1.0,W,96733
2018-02-23,25.0,31.6,27.3,86.0,,2.2,4.0,250.0,2.0,W,96733
2018-02-24,24.0,33.2,27.7,79.0,0.0,5.3,3.0,250.0,2.0,W,96733
2018-02-25,23.0,32.2,27.6,84.0,16.6,8.2,4.0,250.0,2.0,S,96733
2018-02-26,24.0,31.8,27.0,86.0,4.0,6.7,3.0,250.0,2.0,W,96733
2018-02-27,24.0,32.6,27.5,85.0,32.0,2.5,4.0,270.0,2.0,W,96733
2018-02-28,26.0,32.4,27.4,86.0,0.6,4.8,3.0,270.0,1.0,N,96733
2018-03-01,26.0,33.0,27.3,85.0,,2.4,3.0,0.0,0.0,E,96733
2018-03-02,24.0,33.6,27.7,84.0,3.6,5.4,3.0,60.0,4.0,NE,96733
2018-03-03,26.0,32.3,26.7,90.0,,2.9,3.0,170.0,4.0,S,96733
2018-03-04,25.0,33.3,27.8,85.0,27.7,4.2,3.0,270.0,3.0,SE,96733
2018-03-05,25.0,33.0,27.3,85.0,,2.4,3.0,270.0,3.0,W,96733
2018-03-06,25.0,32.2,27.4,85.0,3.0,1.0,5.0,260.0,4.0,SW,96733
2018-03-07,24.0,33.6,26.8,87.0,0.1,5.7,6.0,260.0,7.0,W,96733
2018-03-08,25.0,32.5,26.8,89.0,34.2,2.8,5.0,260.0,5.0,W,96733
2018-03-09,25.0,33.0,27.4,85.0,16.1,4.1,4.0,280.0,6.0,W,96733
2018-03-10,25.0,32.4,27.6,83.0,,5.0,4.0,270.0,5.0,W,96733
2018-03-11,25.0,33.4,27.6,87.0,5.3,6.4,5.0,260.0,6.0,W,96733
2018-03-12,25.0,31.0,27.2,85.0,26.2,1.3,4.0,260.0,5.0,SW,96733
2018-03-13,25.0,31.0,27.0,88.0,,0.0,3.0,260.0,3.0,SW,96733
2018-03-14,25.0,32.8,26.8,86.0,,5.7,4.0,270.0,3.0,NW,96733
2018-03-15,24.0,35.2,29.3,74.0,12.0,7.9,4.0,230.0,6.0,SW,96733
2018-03-16,25.0,35.2,27.6,82.0,,4.9,3.0,180.0,4.0,W,96733
2018-03-17,25.0,32.6,26.9,88.0,14.1,1.4,2.0,260.0,3.0,W,96733
2018-03-18,23.0,33.2,27.2,80.0,2.3,6.6,4.0,230.0,3.0,E,96733
2018-03-19,24.0,33.8,27.9,80.0,3.4,5.0,3.0,270.0,4.0,W,96733
2018-03-20,24.0,34.2,27.0,84.0,13.0,5.5,5.0,260.0,6.0,SE,96733
2018-03-21,24.0,30.0,26.3,83.0,36.8,1.3,5.0,260.0,6.0,W,96733
2018-03-22,24.0,31.8,26.3,84.0,,2.3,3.0,260.0,3.0,W,96733
2018-03-23,24.0,33.2,27.8,80.0,9.6,5.0,3.0,260.0,5.0,W,96733
2018-03-24,25.0,30.3,26.1,87.0,,0.3,5.0,230.0,4.0,W,96733
2018-03-25,24.0,34.2,27.0,488.0,,4.5,6.0,260.0,7.0,W,96733
2018-03-26,24.0,32.8,27.7,83.0,10.5,5.8,4.0,260.0,5.0,W,96733
2018-03-27,25.0,32.6,27.6,80.0,,1.8,3.0,260.0,4.0,W,96733
2018-03-28,24.0,33.4,27.2,84.0,,4.8,3.0,150.0,5.0,W,96733
2018-03-29,24.0,35.0,27.3,80.0,2.0,6.2,4.0,180.0,5.0,S,96733
2018-03-30,23.0,34.8,27.8,78.0,9.0,7.2,4.0,270.0,5.0,W,96733
2018-03-31,25.0,34.8,28.9,77.0,,8.0,5.0,260.0,7.0,W,96733
2018-04-01,26.0,34.5,28.4,78.0,,5.6,5.0,260.0,5.0,W,96733
2018-04-02,25.0,33.6,27.6,81.0,,4.3,4.0,250.0,5.0,W,96733
2018-04-03,25.0,33.6,28.5,80.0,0.2,5.8,4.0,270.0,5.0,W,96733
2018-04-04,24.0,34.6,28.3,79.0,6.5,7.3,4.0,180.0,4.0,W,96733
2018-04-05,24.0,34.4,28.9,76.0,,3.7,4.0,140.0,5.0,SE,96733
2018-04-06,24.0,34.2,28.9,76.0,19.3,4.8,3.0,180.0,4.0,S,96733
2018-04-07,24.0,33.6,28.8,76.0,,7.6,4.0,80.0,5.0,NE,96733
2018-04-08,25.0,32.5,27.2,82.0,10.2,3.8,4.0,90.0,5.0,E,96733
2018-04-09,24.0,31.9,27.6,82.0,20.2,2.6,3.0,140.0,3.0,SE,96733
2018-04-10,24.0,34.2,28.7,73.0,1.5,6.4,4.0,80.0,5.0,E,96733
2018-04-11,24.0,33.6,28.6,77.0,,7.0,6.0,60.0,5.0,NE,96733
2018-04-12,25.0,33.6,29.6,73.0,,3.9,3.0,80.0,5.0,E,96733
2018-04-13,27.0,35.0,29.4,77.0,,7.2,4.0,90.0,5.0,E,96733
2018-04-14,26.0,33.6,29.2,80.0,,2.6,3.0,90.0,4.0,E,96733
2018-04-15,26.0,34.0,28.3,81.0,,3.5,3.0,180.0,4.0,NE,96733
2018-04-16,24.0,34.3,28.5,79.0,13.9,3.3,3.0,40.0,4.0,NE,96733
2018-04-17,25.0,32.8,27.4,84.0,31.2,2.5,3.0,170.0,4.0,W,96733
2018-04-18,25.0,32.2,26.8,88.0,,2.6,3.0,270.0,2.0,E,96733
2018-04-19,25.0,32.4,27.8,84.0,5.6,1.8,3.0,120.0,2.0,E,96733
2018-04-20,25.0,31.8,26.6,87.0,,3.0,3.0,170.0,3.0,W,96733
2018-04-21,24.0,33.0,27.4,84.0,62.6,3.5,3.0,180.0,3.0,SE,96733
2018-04-22,24.0,32.8,27.3,85.0,0.4,3.4,3.0,120.0,4.0,SE,96733
2018-04-23,24.0,30.0,26.2,92.0,86.3,0.0,2.0,100.0,3.0,S,96733
2018-04-24,24.0,32.6,27.0,88.0,10.2,0.0,5.0,90.0,4.0,E,96733
2018-04-25,24.0,28.1,25.5,94.0,2.0,0.0,3.0,270.0,5.0,W,96733
2018-04-26,24.0,29.2,25.8,91.0,3.5,0.5,3.0,100.0,4.0,E,96733
2018-04-27,24.0,32.8,27.4,81.0,2.8,7.2,4.0,90.0,5.0,NE,96733
2018-04-28,25.0,33.4,28.1,80.0,7.0,3.4,3.0,280.0,4.0,W,96733
2018-04-29,26.0,34.0,29.0,73.0,,2.5,3.0,170.0,3.0,S,96733
2018-04-30,24.0,34.4,28.2,77.0,20.2,7.7,5.0,80.0,4.0,NE,96733
2018-05-01,25.0,34.2,28.8,71.0,,7.8,4.0,60.0,6.0,NE,96733
2018-05-02,25.0,34.4,28.5,71.0,,5.5,3.0,90.0,4.0,SE,96733
2018-05-03,25.0,33.2,27.5,76.0,,3.7,3.0,190.0,3.0,E,96733
2018-05-04,25.0,33.2,27.6,81.0,,2.2,3.0,290.0,3.0,E,96733
2018-05-05,25.0,34.2,28.3,77.0,,3.9,3.0,50.0,5.0,NE,96733
2018-05-06,27.0,33.8,29.2,70.0,,6.9,5.0,80.0,6.0,E,96733
2018-05-07,25.0,34.6,29.4,71.0,,7.6,4.0,70.0,6.0,NE,96733
2018-05-08,25.0,35.6,29.3,74.0,,6.8,3.0,90.0,3.0,E,96733
2018-05-09,25.0,34.4,29.2,71.0,,7.7,4.0,90.0,5.0,NE,96733
2018-05-10,27.0,34.1,30.0,66.0,,5.0,4.0,80.0,5.0,E,96733
2018-05-11,26.0,33.6,29.0,71.0,,6.2,4.0,70.0,6.0,E,96733
2018-05-12,25.0,33.6,28.5,71.0,,7.5,3.0,80.0,4.0,E,96733
2018-05-13,27.0,34.1,29.5,74.0,,5.8,3.0,50.0,6.0,NE,96733
2018-05-14,27.0,33.4,29.6,68.0,,3.8,3.0,40.0,4.0,NE,96733
2018-05-15,26.0,33.6,28.8,73.0,,4.0,5.0,60.0,5.0,NE,96733
2018-05-16,26.0,33.2,29.1,74.0,,1.5,5.0,50.0,5.0,NE,96733
2018-05-17,26.0,31.0,28.4,76.0,,0.0,3.0,80.0,4.0,E,96733
2018-05-18,27.0,32.6,28.7,80.0,,4.4,3.0,50.0,4.0,NE,96733
2018-05-19,26.0,31.0,27.0,87.0,,2.1,4.0,130.0,4.0,SE,96733
2018-05-20,25.0,31.6,27.4,82.0,,1.0,3.0,80.0,4.0,S,96733
2018-05-21,25.0,32.0,27.7,82.0,21.9,2.2,4.0,80.0,4.0,W,96733
2018-05-22,26.0,33.6,29.0,74.0,,5.9,4.0,80.0,6.0,E,96733
2018-05-23,26.0,31.8,28.4,79.0,0.4,0.2,3.0,70.0,5.0,E,96733
2018-05-24,25.0,33.2,28.5,78.0,7.0,5.5,4.0,80.0,5.0,E,96733
2018-05-25,25.0,32.0,28.1,83.0,,0.0,2.0,80.0,3.0,E,96733
2018-05-26,25.0,33.4,29.2,77.0,,3.5,3.0,90.0,4.0,E,96733
2018-05-27,26.0,31.8,26.5,86.0,,2.6,3.0,260.0,4.0,W,96733
2018-05-28,26.0,33.0,28.2,86.0,45.8,4.7,3.0,260.0,3.0,W,96733
2018-05-29,26.0,32.6,28.5,77.0,3.6,6.9,3.0,50.0,5.0,NE,96733
2018-05-30,25.0,31.4,28.0,78.0,,2.6,3.0,90.0,3.0,NE,96733
2018-05-31,26.0,34.0,28.3,75.0,,3.7,3.0,90.0,4.0,E,96733
2018-06-01,25.0,33.3,28.1,70.0,,8.0,4.0,260.0,6.0,W,96733
2018-06-02,25.0,31.2,27.4,77.0,,3.4,3.0,100.0,4.0,E,96733
2018-06-03,26.0,32.4,28.7,78.0,2.0,1.0,3.0,180.0,5.0,NE,96733
2018-06-04,27.0,32.2,28.8,77.0,,0.0,3.0,130.0,5.0,SE,96733
2018-06-05,27.0,32.4,29.2,78.0,,5.5,4.0,100.0,3.0,NE,96733
2018-06-06,27.0,33.0,29.1,77.0,,5.7,3.0,180.0,4.0,S,96733
2018-06-07,26.0,32.2,28.8,78.0,,2.9,3.0,100.0,4.0,E,96733
2018-06-08,26.0,32.4,28.2,78.0,,0.0,3.0,270.0,5.0,W,96733
2018-06-09,26.0,33.0,28.6,77.0,,4.3,3.0,80.0,3.0,SW,96733
2018-06-10,26.0,32.6,28.7,79.0,,3.2,3.0,250.0,3.0,SW,96733
2018-06-11,27.0,33.2,29.3,72.0,,5.0,3.0,50.0,5.0,NE,96733
2018-06-12,26.0,32.8,27.8,80.0,,1.4,4.0,190.0,2.0,SE,96733
2018-06-13,24.0,33.3,28.2,78.0,26.5,3.1,3.0,100.0,5.0,E,96733
2018-06-14,25.0,32.6,28.4,75.0,7.3,5.7,3.0,180.0,3.0,S,96733
2018-06-15,26.0,31.4,27.8,81.0,3.2,1.5,3.0,230.0,3.0,SW,96733
2018-06-16,25.0,33.0,28.3,77.0,0.2,4.6,3.0,90.0,3.0,E,96733
2018-06-17,25.0,33.2,29.0,72.0,,3.0,6.0,90.0,4.0,E,96733
2018-06-18,25.0,33.0,28.4,71.0,,4.9,4.0,90.0,6.0,E,96733
2018-06-19,25.0,33.4,28.2,68.0,,4.4,3.0,100.0,3.0,E,96733
2018-06-20,25.0,34.6,29.2,67.0,,2.8,5.0,80.0,6.0,NE,96733
2018-06-21,26.0,33.6,29.3,68.0,,2.4,5.0,80.0,5.0,E,96733
2018-06-22,26.0,32.4,28.4,74.0,,2.2,4.0,70.0,5.0,NE,96733
2018-06-23,26.0,33.4,28.9,71.0,,1.4,3.0,90.0,4.0,NE,96733
2018-06-24,25.0,31.6,27.0,80.0,7.4,2.8,4.0,250.0,5.0,E,96733
2018-06-25,24.0,25.0,24.3,90.0,5.0,0.0,2.0,180.0,3.0,S,96733
2018-06-26,23.0,29.4,25.3,85.0,6.8,0.0,3.0,220.0,4.0,E,96733
2018-06-27,23.0,31.6,27.2,75.0,21.2,2.7,3.0,90.0,2.0,SE,96733
2018-06-28,24.0,31.6,27.1,80.0,,3.8,4.0,230.0,3.0,E,96733
2018-06-29,24.0,31.0,26.9,82.0,,0.3,3.0,260.0,4.0,W,96733
2018-06-30,25.0,32.2,27.9,75.0,,5.1,4.0,14.0,3.0,NE,96733
2018-07-01,25.0,32.4,27.7,74.0,,5.5,4.0,60.0,4.0,NE,96733
2018-07-02,25.0,33.4,27.8,75.0,,6.9,4.0,60.0,5.0,NE,96733
2018-07-03,25.0,32.2,27.9,75.0,,6.7,3.0,190.0,4.0,NE,96733
2018-07-04,25.0,33.0,27.8,71.0,,3.6,3.0,170.0,2.0,SW,96733
2018-07-05,25.0,32.8,27.7,68.0,,6.4,4.0,180.0,3.0,W,96733
2018-07-06,23.0,33.0,26.9,64.0,,8.0,4.0,180.0,4.0,W,96733
2018-07-07,23.0,33.2,27.3,60.0,,7.5,4.0,140.0,6.0,N,96733
2018-07-08,23.0,34.2,28.0,67.0,,6.7,3.0,50.0,4.0,NE,96733
2018-07-09,24.0,32.6,28.1,69.0,,6.6,3.0,170.0,2.0,SE,96733
2018-07-10,23.0,32.0,28.5,71.0,,1.5,2.0,90.0,3.0,S,96733
2018-07-11,23.0,32.6,28.3,71.0,,4.9,3.0,180.0,3.0,SE,96733
2018-07-12,24.0,31.8,27.2,65.0,,5.0,3.0,180.0,2.0,E,96733
2018-07-13,24.0,32.8,27.2,69.0,,4.3,4.0,170.0,4.0,W,96733
2018-07-14,24.0,31.8,27.4,71.0,,4.8,3.0,220.0,4.0,SW,96733
2018-07-15,24.0,32.8,27.5,64.0,,8.0,3.0,220.0,3.0,W,96733
2018-07-16,24.0,33.0,27.7,62.0,,5.7,3.0,180.0,4.0,W,96733
2018-07-17,24.0,31.6,27.4,66.0,,3.0,5.0,180.0,3.0,NE,96733
2018-07-18,23.0,32.8,27.6,68.0,,7.4,4.0,230.0,2.0,W,96733
2018-07-19,24.0,33.2,28.0,70.0,,1.8,3.0,180.0,3.0,NE,96733
2018-07-20,24.0,33.4,28.3,74.0,,1.4,3.0,180.0,4.0,SE,96733
2018-07-21,24.0,32.6,28.9,70.0,,4.2,3.0,180.0,3.0,E,96733
2018-07-22,24.0,34.4,28.9,72.0,,4.8,3.0,180.0,3.0,S,96733
2018-07-23,25.0,34.4,27.9,74.0,1.5,4.0,3.0,140.0,4.0,SE,96733
2018-07-24,25.0,32.6,28.6,75.0,,5.5,3.0,180.0,4.0,S,96733
2018-07-25,25.0,32.8,26.8,74.0,,6.7,3.0,190.0,4.0,S,96733
2018-07-26,25.0,34.0,26.6,68.0,,8.0,3.0,170.0,5.0,SW,96733
2018-07-27,24.0,33.4,25.8,68.0,,8.0,5.0,190.0,4.0,NW,96733
2018-07-28,23.0,32.8,25.6,69.0,,6.5,3.0,230.0,3.0,W,96733
2018-07-29,23.0,32.8,27.1,69.0,,6.5,3.0,230.0,3.0,W,96733
2018-07-30,23.0,32.0,27.0,70.0,,6.1,4.0,100.0,3.0,NE,96733
2018-07-31,24.0,33.4,27.8,71.0,,6.1,3.0,130.0,3.0,NE,96733
2018-08-01,24.0,33.2,28.2,71.0,,2.5,3.0,190.0,3.0,W,96733
2018-08-02,24.0,33.6,28.1,65.0,3.8,6.0,3.0,170.0,3.0,SE,96733
2018-08-03,24.0,33.6,27.1,64.0,,7.0,4.0,180.0,4.0,S,96733
2018-08-04,22.0,31.8,26.6,62.0,,6.6,3.0,180.0,3.0,S,96733
2018-08-05,23.0,32.8,27.1,62.0,,7.4,4.0,230.0,6.0,SW,96733
2018-08-06,23.0,32.8,26.9,60.0,,6.8,3.0,180.0,4.0,S,96733
2018-08-07,23.0,32.2,27.7,63.0,,1.7,3.0,80.0,2.0,NE,96733
2018-08-08,24.0,32.2,27.4,69.0,,2.1,4.0,40.0,3.0,W,96733
2018-08-09,25.0,32.8,28.3,72.0,,5.1,3.0,140.0,4.0,W,96733
2018-08-10,25.0,34.0,28.6,70.0,,5.6,4.0,170.0,5.0,S,96733
2018-08-11,24.0,32.8,27.9,68.0,1.0,3.8,3.0,90.0,3.0,SE,96733
2018-08-12,25.0,33.0,28.3,70.0,,3.8,3.0,90.0,4.0,E,96733
2018-08-13,25.0,33.6,29.2,72.0,,6.1,4.0,90.0,5.0,E,96733
2018-08-14,26.0,33.0,28.6,74.0,,4.5,3.0,90.0,5.0,SE,96733
2018-08-15,25.0,34.2,28.7,66.0,,6.7,3.0,50.0,4.0,NE,96733
2018-08-16,25.0,33.2,27.8,68.0,,5.6,3.0,170.0,4.0,S,96733
2018-08-17,25.0,32.4,27.6,68.0,,7.0,3.0,100.0,4.0,E,96733
2018-08-18,23.0,32.8,27.2,65.0,,6.8,4.0,90.0,4.0,NE,96733
2018-08-19,23.0,34.6,27.4,62.0,,8.0,4.0,90.0,5.0,NW,96733
2018-08-20,23.0,33.4,27.8,68.0,,5.6,3.0,80.0,5.0,E,96733
2018-08-21,24.0,33.8,28.8,68.0,,5.0,3.0,90.0,3.0,E,96733
2018-08-22,23.0,34.2,29.0,68.0,,5.7,3.0,300.0,4.0,E,96733
2018-08-23,26.0,32.8,28.3,71.0,,5.0,3.0,100.0,4.0,E,96733
2018-08-24,25.0,32.6,28.4,68.0,,3.4,4.0,70.0,5.0,E,96733
2018-08-25,25.0,32.8,28.6,70.0,,3.9,3.0,40.0,4.0,NE,96733
2018-08-26,25.0,34.2,28.2,68.0,,5.0,3.0,170.0,4.0,S,96733
2018-08-27,25.0,34.4,28.9,69.0,,7.0,3.0,130.0,4.0,SE,96733
2018-08-28,25.0,33.6,29.0,68.0,,5.7,3.0,190.0,4.0,S,96733
2018-08-29,25.0,33.4,28.3,73.0,0.2,3.2,3.0,90.0,4.0,E,96733
2018-08-30,25.0,34.0,29.0,68.0,,6.6,4.0,90.0,4.0,NE,96733
2018-08-31,25.0,34.2,28.8,68.0,,6.3,4.0,90.0,3.0,NE,96733
2018-09-01,24.0,34.4,25.9,74.0,2.6,4.2,4.0,30.0,5.0,NE,96733
2018-09-02,25.0,33.6,27.5,80.0,,2.3,5.0,280.0,7.0,W,96733
2018-09-03,23.0,34.0,28.2,71.0,43.5,7.0,4.0,180.0,3.0,NE,96733
2018-09-04,23.0,33.4,27.9,62.0,0.5,7.7,3.0,170.0,5.0,S,96733
2018-09-05,24.0,32.6,27.5,64.0,,3.2,3.0,180.0,4.0,S,96733
2018-09-06,24.0,34.0,29.0,63.0,,3.5,6.0,80.0,8.0,E,96733
2018-09-07,25.0,34.4,27.9,68.0,,6.7,4.0,220.0,4.0,W,96733
2018-09-08,26.0,33.8,28.8,70.0,,6.4,4.0,50.0,5.0,NE,96733
2018-09-09,25.0,35.0,28.9,60.0,,6.5,5.0,80.0,6.0,NE,96733
2018-09-10,25.0,35.0,29.0,58.0,,8.0,6.0,80.0,6.0,NE,96733
2018-09-11,25.0,34.8,29.4,62.0,,7.0,3.0,80.0,4.0,E,96733
2018-09-12,26.0,34.8,29.3,62.0,,7.7,4.0,90.0,4.0,N,96733
2018-09-13,25.0,32.8,27.8,66.0,,4.9,3.0,180.0,4.0,W,96733
2018-09-14,24.0,34.2,28.2,63.0,,7.3,4.0,300.0,4.0,NE,96733
2018-09-15,25.0,33.0,28.0,70.0,,7.9,4.0,260.0,8.0,N,96733
2018-09-16,25.0,33.8,28.3,58.0,,7.7,5.0,60.0,7.0,E,96733
2018-09-17,24.0,35.8,29.3,55.0,,7.9,5.0,90.0,7.0,NE,96733
2018-09-18,25.0,34.4,29.3,58.0,,6.2,5.0,60.0,7.0,NE,96733
2018-09-19,27.0,32.0,28.6,34.0,,0.2,3.0,70.0,6.0,NE,96733
2018-09-20,26.0,31.8,28.2,74.0,,0.8,4.0,60.0,4.0,E,96733
2018-09-21,25.0,31.6,27.6,76.0,,0.0,2.0,50.0,3.0,E,96733
2018-09-22,25.0,35.0,29.1,68.0,,8.0,4.0,80.0,6.0,E,96733
2018-09-23,25.0,34.4,29.2,70.0,,6.7,3.0,80.0,4.0,E,96733
2018-09-24,24.0,33.8,28.0,70.0,,6.8,4.0,90.0,5.0,E,96733
2018-09-25,25.0,34.0,28.4,68.0,,7.0,4.0,240.0,5.0,N,96733
2018-09-26,25.0,34.2,28.9,69.0,,4.4,3.0,90.0,3.0,NE,96733
2018-09-27,25.0,33.8,28.5,75.0,9.0,6.2,3.0,15.0,5.0,SE,96733
2018-09-28,25.0,34.6,28.9,65.0,0.5,8.0,4.0,50.0,7.0,NE,96733
2018-09-29,25.0,34.4,29.1,63.0,,6.5,3.0,170.0,4.0,S,96733
2018-09-30,25.0,34.8,29.3,64.0,,7.4,3.0,180.0,4.0,S,96733
2018-10-01,25.0,34.4,29.4,68.0,,7.2,3.0,90.0,4.0,E,96733
2018-10-02,26.0,33.8,29.1,71.0,,5.9,3.0,90.0,4.0,E,96733
2018-10-03,26.0,34.4,29.7,72.0,,4.0,4.0,180.0,4.0,N,96733
2018-10-04,27.0,35.0,30.0,72.0,,6.8,4.0,90.0,5.0,SE,96733
2018-10-05,27.0,35.2,30.3,68.0,0.3,6.2,3.0,90.0,3.0,E,96733
2018-10-06,27.0,35.2,29.8,69.0,,5.4,4.0,340.0,5.0,NE,96733
2018-10-07,26.0,35.8,29.5,59.0,,6.9,6.0,60.0,8.0,NE,96733
2018-10-08,25.0,35.6,29.5,60.0,,7.8,5.0,50.0,6.0,NE,96733
2018-10-09,26.0,35.8,30.0,54.0,,6.6,4.0,80.0,4.0,NE,96733
2018-10-10,26.0,34.8,29.4,66.0,,7.8,3.0,200.0,4.0,NE,96733
2018-10-11,26.0,35.6,30.1,66.0,,6.6,4.0,60.0,6.0,NE,96733
2018-10-12,26.0,33.8,29.3,70.0,,6.6,4.0,80.0,8.0,E,96733
2018-10-13,26.0,34.6,29.5,67.0,,2.4,4.0,280.0,3.0,N,96733
2018-10-14,27.0,34.6,29.7,66.0,,5.8,4.0,350.0,4.0,NW,96733
2018-10-15,27.0,35.2,29.9,68.0,,5.5,3.0,120.0,4.0,SE,96733
2018-10-16,26.0,34.4,29.5,72.0,,5.4,4.0,140.0,3.0,E,96733
2018-10-17,26.0,34.2,29.3,69.0,,2.5,3.0,80.0,4.0,E,96733
2018-10-18,26.0,35.4,29.3,67.0,,3.4,4.0,140.0,7.0,SE,96733
2018-10-19,25.0,35.2,29.4,70.0,8.3,3.1,4.0,180.0,2.0,W,96733
2018-10-20,25.0,33.8,28.1,74.0,,4.2,3.0,190.0,3.0,NE,96733
2018-10-21,25.0,35.2,29.7,69.0,0.5,7.5,5.0,40.0,6.0,NE,96733
2018-10-22,26.0,34.8,29.7,72.0,,8.0,3.0,100.0,4.0,E,96733
2018-10-23,24.0,33.6,27.2,82.0,27.0,2.8,4.0,270.0,5.0,W,96733
2018-10-24,24.0,33.6,29.3,70.0,10.5,7.0,3.0,130.0,4.0,N,96733
2018-10-25,26.0,34.6,29.1,71.0,0.4,7.8,3.0,80.0,4.0,SE,96733
2018-10-26,26.0,34.2,29.6,71.0,,6.6,3.0,320.0,4.0,NW,96733
2018-10-27,26.0,32.2,28.2,79.0,19.1,2.3,4.0,80.0,3.0,SW,96733
